value,count,prop,class,col
2,590171,89.67,Trees,darkgreen
11,40569,6.16,Rangeland,green
1,24948,3.79,Water,blue
7,2153,0.33,Built Area,red
8,153,0.02,Bare ground,burlywood
4,97,0.01,Flooded vegetation,lightgreen
5,42,0.01,Crops,yellow
9,3,0,Snow/Ice,black
