value,count,prop,class,col
2,269337,73.86,Trees,darkgreen
1,63314,17.36,Water,blue
11,31686,8.69,Rangeland,green
4,337,0.09,Flooded vegetation,lightgreen
8,6,0,Bare ground,burlywood
