value,count,prop,class,col
2,409879,66.51,Trees,darkgreen
1,156431,25.38,Water,blue
11,45969,7.46,Rangeland,green
7,2951,0.48,Built Area,red
4,887,0.14,Flooded vegetation,lightgreen
8,73,0.01,Bare ground,burlywood
5,58,0.01,Crops,yellow
