value,count,prop,class,col
2,235004,60.19,Trees,darkgreen
11,144595,37.04,Rangeland,green
1,10077,2.58,Water,blue
4,697,0.18,Flooded vegetation,lightgreen
7,25,0.01,Built Area,red
5,10,0,Crops,yellow
8,2,0,Bare ground,burlywood
9,2,0,Snow/Ice,black
