value,count,prop,class,col
11,204278,68.88,Rangeland,green
5,87663,29.56,Crops,yellow
1,2974,1,Water,blue
2,614,0.21,Trees,darkgreen
8,520,0.18,Bare ground,burlywood
7,507,0.17,Built Area,red
4,3,0,Flooded vegetation,lightgreen
