value,count,prop,class,col
2,164592,44.53,Trees,darkgreen
5,74942,20.27,Crops,yellow
1,59507,16.1,Water,blue
7,29339,7.94,Built Area,red
11,27142,7.34,Rangeland,green
4,13261,3.59,Flooded vegetation,lightgreen
8,850,0.23,Bare ground,burlywood
9,2,0,Snow/Ice,black
