value,count,prop,class,col
2,467657,65.9,Trees,darkgreen
9,147221,20.75,Snow/Ice,black
11,77453,10.91,Rangeland,green
8,9612,1.35,Bare ground,burlywood
1,7390,1.04,Water,blue
4,237,0.03,Flooded vegetation,lightgreen
7,38,0.01,Built Area,red
