value,count,prop,class,col
2,804700,39.52,Trees,darkgreen
4,523019,25.69,Flooded vegetation,lightgreen
11,488345,23.98,Rangeland,green
1,214002,10.51,Water,blue
9,3764,0.18,Snow/Ice,black
8,2123,0.1,Bare ground,burlywood
7,95,0,Built Area,red
