value,count,prop,class,col
5,182537,53.57,Crops,yellow
11,95931,28.15,Rangeland,green
2,26390,7.74,Trees,darkgreen
1,16029,4.7,Water,blue
4,15036,4.41,Flooded vegetation,lightgreen
7,4309,1.26,Built Area,red
8,542,0.16,Bare ground,burlywood
