value,count,prop,class,col
2,329655,50.16,Trees,darkgreen
11,260069,39.57,Rangeland,green
1,62932,9.57,Water,blue
4,3858,0.59,Flooded vegetation,lightgreen
7,314,0.05,Built Area,red
8,275,0.04,Bare ground,burlywood
5,141,0.02,Crops,yellow
9,10,0,Snow/Ice,black
