value,count,prop,class,col
2,379449,59.36,Trees,darkgreen
1,150643,23.57,Water,blue
11,95538,14.95,Rangeland,green
4,12657,1.98,Flooded vegetation,lightgreen
8,596,0.09,Bare ground,burlywood
9,325,0.05,Snow/Ice,black
