value,count,prop,class,col
4,580322,98.36,Flooded vegetation,lightgreen
11,6976,1.18,Rangeland,green
2,2271,0.38,Trees,darkgreen
1,378,0.06,Water,blue
9,19,0,Snow/Ice,black
8,10,0,Bare ground,burlywood
