value,count,prop,class,col
11,1695732,42.72,Rangeland,green
2,1014264,25.55,Trees,darkgreen
1,933973,23.53,Water,blue
4,217109,5.47,Flooded vegetation,lightgreen
9,101252,2.55,Snow/Ice,black
8,6063,0.15,Bare ground,burlywood
7,584,0.01,Built Area,red
5,1,0,Crops,yellow
