value,count,prop,class,col
2,263049,55.24,Trees,darkgreen
1,127309,26.74,Water,blue
11,84491,17.74,Rangeland,green
7,1024,0.22,Built Area,red
4,235,0.05,Flooded vegetation,lightgreen
8,25,0.01,Bare ground,burlywood
5,17,0,Crops,yellow
