value,count,prop,class,col
2,405633,57.81,Trees,darkgreen
11,123798,17.64,Rangeland,green
9,92042,13.12,Snow/Ice,black
8,58011,8.27,Bare ground,burlywood
4,9303,1.33,Flooded vegetation,lightgreen
1,9043,1.29,Water,blue
7,2871,0.41,Built Area,red
5,933,0.13,Crops,yellow
10,7,0,Clouds,grey
