value,count,prop,class,col
11,408692,67.64,Rangeland,green
2,108307,17.93,Trees,darkgreen
1,55221,9.14,Water,blue
9,18218,3.02,Snow/Ice,black
8,7956,1.32,Bare ground,burlywood
4,5790,0.96,Flooded vegetation,lightgreen
5,12,0,Crops,yellow
