value,count,prop,class,col
2,213475,62.34,Trees,darkgreen
11,123659,36.11,Rangeland,green
1,2151,0.63,Water,blue
4,2023,0.59,Flooded vegetation,lightgreen
8,1116,0.33,Bare ground,burlywood
