value,count,prop,class,col
2,102901,41.87,Trees,darkgreen
5,76037,30.94,Crops,yellow
11,45536,18.53,Rangeland,green
1,13414,5.46,Water,blue
4,4281,1.74,Flooded vegetation,lightgreen
7,3558,1.45,Built Area,red
8,32,0.01,Bare ground,burlywood
9,1,0,Snow/Ice,black
