value,count,prop,class,col
5,253662,76.37,Crops,yellow
1,29448,8.87,Water,blue
2,21673,6.53,Trees,darkgreen
11,20957,6.31,Rangeland,green
4,4092,1.23,Flooded vegetation,lightgreen
7,2200,0.66,Built Area,red
8,92,0.03,Bare ground,burlywood
9,10,0,Snow/Ice,black
