value,count,prop,class,col
2,1918789,81.43,Trees,darkgreen
11,377919,16.04,Rangeland,green
5,42121,1.79,Crops,yellow
1,9256,0.39,Water,blue
7,7310,0.31,Built Area,red
8,544,0.02,Bare ground,burlywood
4,347,0.01,Flooded vegetation,lightgreen
9,4,0,Snow/Ice,black
