value,count,prop,class,col
5,190643,40.65,Crops,yellow
2,152289,32.48,Trees,darkgreen
7,60980,13,Built Area,red
11,59677,12.73,Rangeland,green
1,4481,0.96,Water,blue
4,667,0.14,Flooded vegetation,lightgreen
8,193,0.04,Bare ground,burlywood
