value,count,prop,class,col
2,372664,58.96,Trees,darkgreen
9,101107,16,Snow/Ice,black
11,80145,12.68,Rangeland,green
8,30689,4.86,Bare ground,burlywood
1,28284,4.47,Water,blue
5,12061,1.91,Crops,yellow
7,6963,1.1,Built Area,red
4,162,0.03,Flooded vegetation,lightgreen
