value,count,prop,class,col
2,114749,87.93,Trees,darkgreen
1,9023,6.91,Water,blue
11,6668,5.11,Rangeland,green
4,51,0.04,Flooded vegetation,lightgreen
8,3,0,Bare ground,burlywood
