value,count,prop,class,col
2,1605518,82.61,Trees,darkgreen
11,180509,9.29,Rangeland,green
1,151048,7.77,Water,blue
8,5064,0.26,Bare ground,burlywood
4,717,0.04,Flooded vegetation,lightgreen
5,419,0.02,Crops,yellow
7,322,0.02,Built Area,red
9,10,0,Snow/Ice,black
