value,count,prop,class,col
2,550515,78.56,Trees,darkgreen
11,105887,15.11,Rangeland,green
1,29518,4.21,Water,blue
4,14399,2.05,Flooded vegetation,lightgreen
8,321,0.05,Bare ground,burlywood
7,124,0.02,Built Area,red
9,15,0,Snow/Ice,black
5,11,0,Crops,yellow
