value,count,prop,class,col
2,1464215,59.28,Trees,darkgreen
5,493988,20,Crops,yellow
11,205062,8.3,Rangeland,green
1,141178,5.72,Water,blue
4,84296,3.41,Flooded vegetation,lightgreen
7,79112,3.2,Built Area,red
8,2027,0.08,Bare ground,burlywood
