value,count,prop,class,col
2,202136,49.09,Trees,darkgreen
11,104061,25.27,Rangeland,green
4,74854,18.18,Flooded vegetation,lightgreen
1,27239,6.62,Water,blue
9,2667,0.65,Snow/Ice,black
7,511,0.12,Built Area,red
8,268,0.07,Bare ground,burlywood
5,6,0,Crops,yellow
