value,count,prop,class,col
5,124518,80.49,Crops,yellow
2,15843,10.24,Trees,darkgreen
7,11224,7.26,Built Area,red
1,1774,1.15,Water,blue
11,1206,0.78,Rangeland,green
8,97,0.06,Bare ground,burlywood
4,30,0.02,Flooded vegetation,lightgreen
