value,count,prop,class,col
5,272224,74.58,Crops,yellow
11,57200,15.67,Rangeland,green
2,16916,4.63,Trees,darkgreen
1,8022,2.2,Water,blue
4,6319,1.73,Flooded vegetation,lightgreen
7,4242,1.16,Built Area,red
8,86,0.02,Bare ground,burlywood
9,4,0,Snow/Ice,black
