value,count,prop,class,col
2,423999,88.42,Trees,darkgreen
11,48506,10.12,Rangeland,green
1,6486,1.35,Water,blue
7,484,0.1,Built Area,red
8,56,0.01,Bare ground,burlywood
4,11,0,Flooded vegetation,lightgreen
