value,count,prop,class,col
2,1440993,77.64,Trees,darkgreen
11,189220,10.19,Rangeland,green
7,85376,4.6,Built Area,red
5,76525,4.12,Crops,yellow
1,60123,3.24,Water,blue
8,2045,0.11,Bare ground,burlywood
4,1830,0.1,Flooded vegetation,lightgreen
