value,count,prop,class,col
4,322870,70.32,Flooded vegetation,lightgreen
11,88308,19.23,Rangeland,green
2,44371,9.66,Trees,darkgreen
1,3406,0.74,Water,blue
8,187,0.04,Bare ground,burlywood
9,2,0,Snow/Ice,black
