value,count,prop,class,col
2,259334,92.86,Trees,darkgreen
11,18205,6.52,Rangeland,green
1,1702,0.61,Water,blue
4,23,0.01,Flooded vegetation,lightgreen
8,4,0,Bare ground,burlywood
