value,count,prop,class,col
2,48537,68.52,Trees,darkgreen
11,13025,18.39,Rangeland,green
1,6879,9.71,Water,blue
4,1255,1.77,Flooded vegetation,lightgreen
8,778,1.1,Bare ground,burlywood
7,365,0.52,Built Area,red
