value,count,prop,class,col
11,235033,61.36,Rangeland,green
2,92980,24.28,Trees,darkgreen
1,37571,9.81,Water,blue
4,15051,3.93,Flooded vegetation,lightgreen
8,1789,0.47,Bare ground,burlywood
9,500,0.13,Snow/Ice,black
7,101,0.03,Built Area,red
