value,count,prop,class,col
11,471173,68.3,Rangeland,green
2,151222,21.92,Trees,darkgreen
1,49792,7.22,Water,blue
4,16689,2.42,Flooded vegetation,lightgreen
8,419,0.06,Bare ground,burlywood
7,298,0.04,Built Area,red
9,167,0.02,Snow/Ice,black
5,65,0.01,Crops,yellow
