value,count,prop,class,col
2,554989,85.46,Trees,darkgreen
11,71849,11.06,Rangeland,green
1,20693,3.19,Water,blue
7,701,0.11,Built Area,red
5,575,0.09,Crops,yellow
4,345,0.05,Flooded vegetation,lightgreen
8,241,0.04,Bare ground,burlywood
