value,count,prop,class,col
2,394435,70.3,Trees,darkgreen
1,107830,19.22,Water,blue
11,54249,9.67,Rangeland,green
7,2237,0.4,Built Area,red
4,1471,0.26,Flooded vegetation,lightgreen
5,683,0.12,Crops,yellow
8,149,0.03,Bare ground,burlywood
9,1,0,Snow/Ice,black
