value,count,prop,class,col
2,166456,83.09,Trees,darkgreen
1,28466,14.21,Water,blue
11,5399,2.7,Rangeland,green
8,7,0,Bare ground,burlywood
4,3,0,Flooded vegetation,lightgreen
