value,count,prop,class,col
5,66012,42.07,Crops,yellow
2,55604,35.44,Trees,darkgreen
11,19728,12.57,Rangeland,green
7,9342,5.95,Built Area,red
1,6117,3.9,Water,blue
4,84,0.05,Flooded vegetation,lightgreen
8,9,0.01,Bare ground,burlywood
