value,count,prop,class,col
11,2139285,68.06,Rangeland,green
9,470814,14.98,Snow/Ice,black
1,413839,13.17,Water,blue
4,107054,3.41,Flooded vegetation,lightgreen
8,12326,0.39,Bare ground,burlywood
5,30,0,Crops,yellow
2,19,0,Trees,darkgreen
7,6,0,Built Area,red
