value,count,prop,class,col
2,312550,68.71,Trees,darkgreen
1,107285,23.59,Water,blue
11,33378,7.34,Rangeland,green
4,1666,0.37,Flooded vegetation,lightgreen
7,3,0,Built Area,red
8,1,0,Bare ground,burlywood
