value,count,prop,class,col
2,475548,66.7,Trees,darkgreen
11,185302,25.99,Rangeland,green
8,21504,3.02,Bare ground,burlywood
9,13003,1.82,Snow/Ice,black
1,9636,1.35,Water,blue
7,5033,0.71,Built Area,red
5,2716,0.38,Crops,yellow
4,184,0.03,Flooded vegetation,lightgreen
