value,count,prop,class,col
11,1228998,43.75,Rangeland,green
9,742772,26.44,Snow/Ice,black
4,528454,18.81,Flooded vegetation,lightgreen
1,300101,10.68,Water,blue
8,8317,0.3,Bare ground,burlywood
5,160,0.01,Crops,yellow
2,96,0,Trees,darkgreen
