value,count,prop,class,col
2,463806,69.73,Trees,darkgreen
11,196297,29.51,Rangeland,green
8,2430,0.37,Bare ground,burlywood
1,2194,0.33,Water,blue
4,462,0.07,Flooded vegetation,lightgreen
