value,count,prop,class,col
2,148983,86.69,Trees,darkgreen
1,17050,9.92,Water,blue
11,5599,3.26,Rangeland,green
4,211,0.12,Flooded vegetation,lightgreen
8,22,0.01,Bare ground,burlywood
