value,count,prop,class,col
1,1748792,69.38,Water,blue
2,527646,20.93,Trees,darkgreen
11,203315,8.07,Rangeland,green
5,30306,1.2,Crops,yellow
4,6496,0.26,Flooded vegetation,lightgreen
7,3638,0.14,Built Area,red
8,449,0.02,Bare ground,burlywood
9,83,0,Snow/Ice,black
