value,count,prop,class,col
2,126708,68.28,Trees,darkgreen
1,29481,15.89,Water,blue
11,28543,15.38,Rangeland,green
4,706,0.38,Flooded vegetation,lightgreen
5,89,0.05,Crops,yellow
7,40,0.02,Built Area,red
