value,count,prop,class,col
2,311919,83.7,Trees,darkgreen
11,37958,10.19,Rangeland,green
1,20029,5.37,Water,blue
7,2495,0.67,Built Area,red
4,175,0.05,Flooded vegetation,lightgreen
8,58,0.02,Bare ground,burlywood
5,25,0.01,Crops,yellow
