value,count,prop,class,col
8,35452,45.3,Bare ground,burlywood
11,24895,31.81,Rangeland,green
9,10778,13.77,Snow/Ice,black
1,5155,6.59,Water,blue
4,1972,2.52,Flooded vegetation,lightgreen
