value,count,prop,class,col
11,675505,59.19,Rangeland,green
4,195286,17.11,Flooded vegetation,lightgreen
1,150945,13.23,Water,blue
2,68628,6.01,Trees,darkgreen
9,50425,4.42,Snow/Ice,black
8,536,0.05,Bare ground,burlywood
