value,count,prop,class,col
2,535986,91.36,Trees,darkgreen
11,38825,6.62,Rangeland,green
1,11771,2.01,Water,blue
4,100,0.02,Flooded vegetation,lightgreen
8,17,0,Bare ground,burlywood
5,3,0,Crops,yellow
