value,count,prop,class,col
2,468171,71.25,Trees,darkgreen
11,79583,12.11,Rangeland,green
4,60712,9.24,Flooded vegetation,lightgreen
1,47488,7.23,Water,blue
8,843,0.13,Bare ground,burlywood
9,148,0.02,Snow/Ice,black
7,131,0.02,Built Area,red
