value,count,prop,class,col
2,302586,56.7,Trees,darkgreen
11,194594,36.46,Rangeland,green
1,20124,3.77,Water,blue
4,15805,2.96,Flooded vegetation,lightgreen
5,469,0.09,Crops,yellow
9,44,0.01,Snow/Ice,black
8,36,0.01,Bare ground,burlywood
