value,count,prop,class,col
2,648137,94.5,Trees,darkgreen
11,26110,3.81,Rangeland,green
1,10334,1.51,Water,blue
8,517,0.08,Bare ground,burlywood
7,318,0.05,Built Area,red
4,283,0.04,Flooded vegetation,lightgreen
5,181,0.03,Crops,yellow
9,2,0,Snow/Ice,black
