value,count,prop,class,col
2,367813,50.13,Trees,darkgreen
11,330596,45.06,Rangeland,green
1,21023,2.87,Water,blue
4,14226,1.94,Flooded vegetation,lightgreen
8,14,0,Bare ground,burlywood
