value,count,prop,class,col
2,419104,66.38,Trees,darkgreen
7,126857,20.09,Built Area,red
1,55574,8.8,Water,blue
11,27315,4.33,Rangeland,green
4,1363,0.22,Flooded vegetation,lightgreen
8,933,0.15,Bare ground,burlywood
5,248,0.04,Crops,yellow
