value,count,prop,class,col
2,162312,89.55,Trees,darkgreen
1,8664,4.78,Water,blue
11,8172,4.51,Rangeland,green
7,1245,0.69,Built Area,red
5,553,0.31,Crops,yellow
4,217,0.12,Flooded vegetation,lightgreen
8,75,0.04,Bare ground,burlywood
9,7,0,Snow/Ice,black
10,1,0,Clouds,grey
