value,count,prop,class,col
2,198906,48.83,Trees,darkgreen
5,123752,30.38,Crops,yellow
11,67485,16.57,Rangeland,green
1,13740,3.37,Water,blue
7,2097,0.51,Built Area,red
4,1237,0.3,Flooded vegetation,lightgreen
8,132,0.03,Bare ground,burlywood
