value,count,prop,class,col
2,289029,74.49,Trees,darkgreen
11,60025,15.47,Rangeland,green
1,18752,4.83,Water,blue
7,13149,3.39,Built Area,red
5,5543,1.43,Crops,yellow
4,1214,0.31,Flooded vegetation,lightgreen
8,315,0.08,Bare ground,burlywood
