value,count,prop,class,col
2,316662,45.89,Trees,darkgreen
1,207685,30.1,Water,blue
11,154555,22.4,Rangeland,green
4,10887,1.58,Flooded vegetation,lightgreen
8,104,0.02,Bare ground,burlywood
7,103,0.01,Built Area,red
9,18,0,Snow/Ice,black
5,13,0,Crops,yellow
