value,count,prop,class,col
2,820446,55.32,Trees,darkgreen
11,413421,27.87,Rangeland,green
1,151813,10.24,Water,blue
4,81617,5.5,Flooded vegetation,lightgreen
8,12507,0.84,Bare ground,burlywood
9,2827,0.19,Snow/Ice,black
7,555,0.04,Built Area,red
5,17,0,Crops,yellow
