value,count,prop,class,col
5,93951,43.84,Crops,yellow
2,66332,30.95,Trees,darkgreen
7,33041,15.42,Built Area,red
11,16453,7.68,Rangeland,green
1,3734,1.74,Water,blue
8,560,0.26,Bare ground,burlywood
4,216,0.1,Flooded vegetation,lightgreen
