value,count,prop,class,col
11,2879006,70.16,Rangeland,green
1,399444,9.73,Water,blue
4,352708,8.6,Flooded vegetation,lightgreen
8,291625,7.11,Bare ground,burlywood
9,178017,4.34,Snow/Ice,black
2,1220,0.03,Trees,darkgreen
5,1206,0.03,Crops,yellow
